from,to,multimodal,segm
WOMEN/Tees_Tanks/id_00007238/01_4_full.jpg,WOMEN/Tees_Tanks/id_00007238/01_4_full.jpg,True,True
WOMEN/Rompers_Jumpsuits/id_00004822/02_1_front.jpg,WOMEN/Rompers_Jumpsuits/id_00004822/02_1_front.jpg,True,True
WOMEN/Denim/id_00006138/05_1_front.jpg,WOMEN/Denim/id_00006138/05_1_front.jpg,True,True
WOMEN/Dresses/id_00001311/02_1_front.jpg,WOMEN/Dresses/id_00001311/02_1_front.jpg,True,True
WOMEN/Jackets_Coats/id_00000627/02_1_front.jpg,WOMEN/Jackets_Coats/id_00000627/02_1_front.jpg,True,True
WOMEN/Dresses/id_00005399/07_1_front.jpg,WOMEN/Dresses/id_00005399/07_1_front.jpg,True,True
WOMEN/Shorts/id_00006451/04_1_front.jpg,WOMEN/Shorts/id_00006451/04_1_front.jpg,True,True
MEN/Shirts_Polos/id_00005986/06_4_full.jpg,MEN/Shirts_Polos/id_00005986/06_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00005461/01_1_front.jpg,WOMEN/Tees_Tanks/id_00005461/01_1_front.jpg,True,True
WOMEN/Dresses/id_00003326/03_4_full.jpg,WOMEN/Dresses/id_00003326/03_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00005318/02_4_full.jpg,WOMEN/Tees_Tanks/id_00005318/02_4_full.jpg,True,True
WOMEN/Dresses/id_00007256/01_1_front.jpg,WOMEN/Dresses/id_00007256/01_1_front.jpg,True,True
WOMEN/Tees_Tanks/id_00004231/04_4_full.jpg,WOMEN/Tees_Tanks/id_00004231/04_4_full.jpg,True,True
WOMEN/Dresses/id_00005054/06_4_full.jpg,WOMEN/Dresses/id_00005054/06_4_full.jpg,True,True
WOMEN/Blouses_Shirts/id_00006107/02_4_full.jpg,WOMEN/Blouses_Shirts/id_00006107/02_4_full.jpg,True,True
WOMEN/Rompers_Jumpsuits/id_00007445/01_4_full.jpg,WOMEN/Rompers_Jumpsuits/id_00007445/01_4_full.jpg,True,True
WOMEN/Blouses_Shirts/id_00006506/04_4_full.jpg,WOMEN/Blouses_Shirts/id_00006506/04_4_full.jpg,True,True
WOMEN/Jackets_Coats/id_00001195/02_7_additional.jpg,WOMEN/Jackets_Coats/id_00001195/02_7_additional.jpg,True,True
MEN/Tees_Tanks/id_00001021/04_4_full.jpg,MEN/Tees_Tanks/id_00001021/04_4_full.jpg,True,True
WOMEN/Pants/id_00006250/03_1_front.jpg,WOMEN/Pants/id_00006250/03_1_front.jpg,True,True
WOMEN/Tees_Tanks/id_00004676/02_1_front.jpg,WOMEN/Tees_Tanks/id_00004676/02_1_front.jpg,True,True
MEN/Tees_Tanks/id_00002249/10_1_front.jpg,MEN/Tees_Tanks/id_00002249/10_1_front.jpg,True,True
WOMEN/Tees_Tanks/id_00000829/04_4_full.jpg,WOMEN/Tees_Tanks/id_00000829/04_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00003687/18_4_full.jpg,WOMEN/Tees_Tanks/id_00003687/18_4_full.jpg,True,True
MEN/Sweatshirts_Hoodies/id_00006807/01_4_full.jpg,MEN/Sweatshirts_Hoodies/id_00006807/01_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00004583/01_4_full.jpg,WOMEN/Tees_Tanks/id_00004583/01_4_full.jpg,True,True
WOMEN/Dresses/id_00006811/02_1_front.jpg,WOMEN/Dresses/id_00006811/02_1_front.jpg,True,True
WOMEN/Rompers_Jumpsuits/id_00001609/04_4_full.jpg,WOMEN/Rompers_Jumpsuits/id_00001609/04_4_full.jpg,True,True
WOMEN/Dresses/id_00000636/02_4_full.jpg,WOMEN/Dresses/id_00000636/02_4_full.jpg,True,True
WOMEN/Dresses/id_00000277/09_7_additional.jpg,WOMEN/Dresses/id_00000277/09_7_additional.jpg,True,True
WOMEN/Tees_Tanks/id_00006777/01_4_full.jpg,WOMEN/Tees_Tanks/id_00006777/01_4_full.jpg,True,True
WOMEN/Rompers_Jumpsuits/id_00002036/02_4_full.jpg,WOMEN/Rompers_Jumpsuits/id_00002036/02_4_full.jpg,True,True
WOMEN/Blouses_Shirts/id_00004483/01_4_full.jpg,WOMEN/Blouses_Shirts/id_00004483/01_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00003710/01_4_full.jpg,WOMEN/Tees_Tanks/id_00003710/01_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00001310/01_1_front.jpg,WOMEN/Tees_Tanks/id_00001310/01_1_front.jpg,True,True
WOMEN/Rompers_Jumpsuits/id_00007690/02_2_side.jpg,WOMEN/Rompers_Jumpsuits/id_00007690/02_2_side.jpg,True,True
WOMEN/Dresses/id_00004962/01_3_back.jpg,WOMEN/Dresses/id_00004962/01_3_back.jpg,True,True
WOMEN/Tees_Tanks/id_00001559/03_4_full.jpg,WOMEN/Tees_Tanks/id_00001559/03_4_full.jpg,True,True
WOMEN/Graphic_Tees/id_00001067/01_4_full.jpg,WOMEN/Graphic_Tees/id_00001067/01_4_full.jpg,True,True
WOMEN/Dresses/id_00001197/01_7_additional.jpg,WOMEN/Dresses/id_00001197/01_7_additional.jpg,True,True
WOMEN/Sweatshirts_Hoodies/id_00000928/02_4_full.jpg,WOMEN/Sweatshirts_Hoodies/id_00000928/02_4_full.jpg,True,True
MEN/Sweatshirts_Hoodies/id_00007040/01_4_full.jpg,MEN/Sweatshirts_Hoodies/id_00007040/01_4_full.jpg,True,True
WOMEN/Pants/id_00006105/02_1_front.jpg,WOMEN/Pants/id_00006105/02_1_front.jpg,True,True
WOMEN/Blouses_Shirts/id_00005065/01_4_full.jpg,WOMEN/Blouses_Shirts/id_00005065/01_4_full.jpg,True,True
MEN/Pants/id_00007233/03_1_front.jpg,MEN/Pants/id_00007233/03_1_front.jpg,True,True
WOMEN/Tees_Tanks/id_00006546/01_4_full.jpg,WOMEN/Tees_Tanks/id_00006546/01_4_full.jpg,True,True
WOMEN/Blouses_Shirts/id_00006843/02_4_full.jpg,WOMEN/Blouses_Shirts/id_00006843/02_4_full.jpg,True,True
WOMEN/Cardigans/id_00006352/04_3_back.jpg,WOMEN/Cardigans/id_00006352/04_3_back.jpg,True,True
WOMEN/Dresses/id_00005592/02_1_front.jpg,WOMEN/Dresses/id_00005592/02_1_front.jpg,True,True
WOMEN/Tees_Tanks/id_00003500/05_4_full.jpg,WOMEN/Tees_Tanks/id_00003500/05_4_full.jpg,True,True
WOMEN/Dresses/id_00000502/04_4_full.jpg,WOMEN/Dresses/id_00000502/04_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00003504/06_4_full.jpg,WOMEN/Tees_Tanks/id_00003504/06_4_full.jpg,True,True
MEN/Pants/id_00000114/06_1_front.jpg,MEN/Pants/id_00000114/06_1_front.jpg,True,True
WOMEN/Skirts/id_00001187/02_1_front.jpg,WOMEN/Skirts/id_00001187/02_1_front.jpg,True,True
WOMEN/Rompers_Jumpsuits/id_00005175/01_1_front.jpg,WOMEN/Rompers_Jumpsuits/id_00005175/01_1_front.jpg,True,True
WOMEN/Dresses/id_00007397/04_7_additional.jpg,WOMEN/Dresses/id_00007397/04_7_additional.jpg,True,True
WOMEN/Graphic_Tees/id_00001070/01_7_additional.jpg,WOMEN/Graphic_Tees/id_00001070/01_7_additional.jpg,True,True
WOMEN/Tees_Tanks/id_00003114/06_4_full.jpg,WOMEN/Tees_Tanks/id_00003114/06_4_full.jpg,True,True
WOMEN/Sweaters/id_00003373/02_4_full.jpg,WOMEN/Sweaters/id_00003373/02_4_full.jpg,True,True
WOMEN/Dresses/id_00002434/02_4_full.jpg,WOMEN/Dresses/id_00002434/02_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00006015/03_4_full.jpg,WOMEN/Tees_Tanks/id_00006015/03_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00000835/01_2_side.jpg,WOMEN/Tees_Tanks/id_00000835/01_2_side.jpg,True,True
WOMEN/Tees_Tanks/id_00002201/01_7_additional.jpg,WOMEN/Tees_Tanks/id_00002201/01_7_additional.jpg,True,True
WOMEN/Dresses/id_00007010/02_3_back.jpg,WOMEN/Dresses/id_00007010/02_3_back.jpg,True,True
WOMEN/Denim/id_00001367/03_1_front.jpg,WOMEN/Denim/id_00001367/03_1_front.jpg,True,True
WOMEN/Tees_Tanks/id_00006091/02_4_full.jpg,WOMEN/Tees_Tanks/id_00006091/02_4_full.jpg,True,True
MEN/Sweatshirts_Hoodies/id_00004649/05_4_full.jpg,MEN/Sweatshirts_Hoodies/id_00004649/05_4_full.jpg,True,True
WOMEN/Blouses_Shirts/id_00003487/02_4_full.jpg,WOMEN/Blouses_Shirts/id_00003487/02_4_full.jpg,True,True
WOMEN/Blouses_Shirts/id_00000808/04_4_full.jpg,WOMEN/Blouses_Shirts/id_00000808/04_4_full.jpg,True,True
WOMEN/Shorts/id_00005838/05_4_full.jpg,WOMEN/Shorts/id_00005838/05_4_full.jpg,True,True
WOMEN/Pants/id_00003079/01_1_front.jpg,WOMEN/Pants/id_00003079/01_1_front.jpg,True,True
WOMEN/Tees_Tanks/id_00007664/20_4_full.jpg,WOMEN/Tees_Tanks/id_00007664/20_4_full.jpg,True,True
WOMEN/Sweaters/id_00006542/04_4_full.jpg,WOMEN/Sweaters/id_00006542/04_4_full.jpg,True,True
WOMEN/Jackets_Coats/id_00003012/06_4_full.jpg,WOMEN/Jackets_Coats/id_00003012/06_4_full.jpg,True,True
WOMEN/Blouses_Shirts/id_00004260/10_1_front.jpg,WOMEN/Blouses_Shirts/id_00004260/10_1_front.jpg,True,True
WOMEN/Blouses_Shirts/id_00007528/03_4_full.jpg,WOMEN/Blouses_Shirts/id_00007528/03_4_full.jpg,True,True
WOMEN/Dresses/id_00005166/02_1_front.jpg,WOMEN/Dresses/id_00005166/02_1_front.jpg,True,True
WOMEN/Dresses/id_00005764/01_4_full.jpg,WOMEN/Dresses/id_00005764/01_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00003343/15_4_full.jpg,WOMEN/Tees_Tanks/id_00003343/15_4_full.jpg,True,True
WOMEN/Pants/id_00003919/09_1_front.jpg,WOMEN/Pants/id_00003919/09_1_front.jpg,True,True
WOMEN/Dresses/id_00005644/02_1_front.jpg,WOMEN/Dresses/id_00005644/02_1_front.jpg,True,True
WOMEN/Dresses/id_00007109/02_2_side.jpg,WOMEN/Dresses/id_00007109/02_2_side.jpg,True,True
WOMEN/Dresses/id_00005825/02_4_full.jpg,WOMEN/Dresses/id_00005825/02_4_full.jpg,True,True
WOMEN/Sweatshirts_Hoodies/id_00000342/04_4_full.jpg,WOMEN/Sweatshirts_Hoodies/id_00000342/04_4_full.jpg,True,True
WOMEN/Blouses_Shirts/id_00007505/04_4_full.jpg,WOMEN/Blouses_Shirts/id_00007505/04_4_full.jpg,True,True
WOMEN/Shorts/id_00004192/01_4_full.jpg,WOMEN/Shorts/id_00004192/01_4_full.jpg,True,True
WOMEN/Dresses/id_00003483/01_2_side.jpg,WOMEN/Dresses/id_00003483/01_2_side.jpg,True,True
WOMEN/Dresses/id_00000021/05_2_side.jpg,WOMEN/Dresses/id_00000021/05_2_side.jpg,True,True
WOMEN/Tees_Tanks/id_00003523/52_4_full.jpg,WOMEN/Tees_Tanks/id_00003523/52_4_full.jpg,True,True
WOMEN/Dresses/id_00000903/02_1_front.jpg,WOMEN/Dresses/id_00000903/02_1_front.jpg,True,True
WOMEN/Dresses/id_00004203/04_1_front.jpg,WOMEN/Dresses/id_00004203/04_1_front.jpg,True,True
WOMEN/Tees_Tanks/id_00006726/01_1_front.jpg,WOMEN/Tees_Tanks/id_00006726/01_1_front.jpg,True,True
WOMEN/Dresses/id_00000594/03_1_front.jpg,WOMEN/Dresses/id_00000594/03_1_front.jpg,True,True
WOMEN/Blouses_Shirts/id_00005737/04_4_full.jpg,WOMEN/Blouses_Shirts/id_00005737/04_4_full.jpg,True,True
WOMEN/Shorts/id_00000885/01_4_full.jpg,WOMEN/Shorts/id_00000885/01_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00001925/03_7_additional.jpg,WOMEN/Tees_Tanks/id_00001925/03_7_additional.jpg,True,True
WOMEN/Blouses_Shirts/id_00004897/08_4_full.jpg,WOMEN/Blouses_Shirts/id_00004897/08_4_full.jpg,True,True
WOMEN/Dresses/id_00003729/04_1_front.jpg,WOMEN/Dresses/id_00003729/04_1_front.jpg,True,True
WOMEN/Dresses/id_00003890/02_2_side.jpg,WOMEN/Dresses/id_00003890/02_2_side.jpg,True,True
WOMEN/Pants/id_00005487/02_1_front.jpg,WOMEN/Pants/id_00005487/02_1_front.jpg,True,True
MEN/Sweaters/id_00005515/01_1_front.jpg,MEN/Sweaters/id_00005515/01_1_front.jpg,True,True
WOMEN/Skirts/id_00001983/04_1_front.jpg,WOMEN/Skirts/id_00001983/04_1_front.jpg,True,True
WOMEN/Blouses_Shirts/id_00001930/01_4_full.jpg,WOMEN/Blouses_Shirts/id_00001930/01_4_full.jpg,True,True
WOMEN/Blouses_Shirts/id_00005273/03_4_full.jpg,WOMEN/Blouses_Shirts/id_00005273/03_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00003343/09_4_full.jpg,WOMEN/Tees_Tanks/id_00003343/09_4_full.jpg,True,True
MEN/Shorts/id_00003063/02_7_additional.jpg,MEN/Shorts/id_00003063/02_7_additional.jpg,True,True
MEN/Shorts/id_00004249/14_4_full.jpg,MEN/Shorts/id_00004249/14_4_full.jpg,True,True
WOMEN/Skirts/id_00001983/05_1_front.jpg,WOMEN/Skirts/id_00001983/05_1_front.jpg,True,True
WOMEN/Tees_Tanks/id_00000316/03_7_additional.jpg,WOMEN/Tees_Tanks/id_00000316/03_7_additional.jpg,True,True
WOMEN/Blouses_Shirts/id_00004157/01_7_additional.jpg,WOMEN/Blouses_Shirts/id_00004157/01_7_additional.jpg,True,True
WOMEN/Tees_Tanks/id_00006242/17_7_additional.jpg,WOMEN/Tees_Tanks/id_00006242/17_7_additional.jpg,True,True
WOMEN/Shorts/id_00001235/01_4_full.jpg,WOMEN/Shorts/id_00001235/01_4_full.jpg,True,True
WOMEN/Graphic_Tees/id_00003545/01_7_additional.jpg,WOMEN/Graphic_Tees/id_00003545/01_7_additional.jpg,True,True
WOMEN/Pants/id_00007099/03_1_front.jpg,WOMEN/Pants/id_00007099/03_1_front.jpg,True,True
WOMEN/Tees_Tanks/id_00004380/03_4_full.jpg,WOMEN/Tees_Tanks/id_00004380/03_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00001438/01_4_full.jpg,WOMEN/Tees_Tanks/id_00001438/01_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00007452/04_4_full.jpg,WOMEN/Tees_Tanks/id_00007452/04_4_full.jpg,True,True
WOMEN/Rompers_Jumpsuits/id_00002621/01_2_side.jpg,WOMEN/Rompers_Jumpsuits/id_00002621/01_2_side.jpg,True,True
WOMEN/Tees_Tanks/id_00004144/10_4_full.jpg,WOMEN/Tees_Tanks/id_00004144/10_4_full.jpg,True,True
WOMEN/Sweaters/id_00007312/02_1_front.jpg,WOMEN/Sweaters/id_00007312/02_1_front.jpg,True,True
WOMEN/Rompers_Jumpsuits/id_00006330/02_1_front.jpg,WOMEN/Rompers_Jumpsuits/id_00006330/02_1_front.jpg,True,True
WOMEN/Cardigans/id_00006316/02_4_full.jpg,WOMEN/Cardigans/id_00006316/02_4_full.jpg,True,True
WOMEN/Pants/id_00002688/04_4_full.jpg,WOMEN/Pants/id_00002688/04_4_full.jpg,True,True
WOMEN/Dresses/id_00007121/02_4_full.jpg,WOMEN/Dresses/id_00007121/02_4_full.jpg,True,True
WOMEN/Cardigans/id_00000548/03_4_full.jpg,WOMEN/Cardigans/id_00000548/03_4_full.jpg,True,True
WOMEN/Blouses_Shirts/id_00005306/05_4_full.jpg,WOMEN/Blouses_Shirts/id_00005306/05_4_full.jpg,True,True
WOMEN/Dresses/id_00000825/01_7_additional.jpg,WOMEN/Dresses/id_00000825/01_7_additional.jpg,True,True
WOMEN/Pants/id_00000887/02_1_front.jpg,WOMEN/Pants/id_00000887/02_1_front.jpg,True,True
WOMEN/Rompers_Jumpsuits/id_00006649/01_1_front.jpg,WOMEN/Rompers_Jumpsuits/id_00006649/01_1_front.jpg,True,True
WOMEN/Dresses/id_00007036/02_4_full.jpg,WOMEN/Dresses/id_00007036/02_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00000412/05_4_full.jpg,WOMEN/Tees_Tanks/id_00000412/05_4_full.jpg,True,True
WOMEN/Blouses_Shirts/id_00004837/01_4_full.jpg,WOMEN/Blouses_Shirts/id_00004837/01_4_full.jpg,True,True
WOMEN/Dresses/id_00005578/01_4_full.jpg,WOMEN/Dresses/id_00005578/01_4_full.jpg,True,True
WOMEN/Dresses/id_00000601/03_1_front.jpg,WOMEN/Dresses/id_00000601/03_1_front.jpg,True,True
WOMEN/Rompers_Jumpsuits/id_00002582/01_1_front.jpg,WOMEN/Rompers_Jumpsuits/id_00002582/01_1_front.jpg,True,True
WOMEN/Tees_Tanks/id_00004156/03_4_full.jpg,WOMEN/Tees_Tanks/id_00004156/03_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00000061/06_4_full.jpg,WOMEN/Tees_Tanks/id_00000061/06_4_full.jpg,True,True
WOMEN/Blouses_Shirts/id_00007684/10_7_additional.jpg,WOMEN/Blouses_Shirts/id_00007684/10_7_additional.jpg,True,True
WOMEN/Dresses/id_00002877/01_7_additional.jpg,WOMEN/Dresses/id_00002877/01_7_additional.jpg,True,True
WOMEN/Blouses_Shirts/id_00002649/01_7_additional.jpg,WOMEN/Blouses_Shirts/id_00002649/01_7_additional.jpg,True,True
WOMEN/Dresses/id_00003007/02_7_additional.jpg,WOMEN/Dresses/id_00003007/02_7_additional.jpg,True,True
WOMEN/Cardigans/id_00001150/02_3_back.jpg,WOMEN/Cardigans/id_00001150/02_3_back.jpg,True,True
WOMEN/Dresses/id_00006739/07_4_full.jpg,WOMEN/Dresses/id_00006739/07_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00006059/02_4_full.jpg,WOMEN/Tees_Tanks/id_00006059/02_4_full.jpg,True,True
MEN/Sweaters/id_00003216/04_7_additional.jpg,MEN/Sweaters/id_00003216/04_7_additional.jpg,True,True
WOMEN/Sweaters/id_00005397/01_7_additional.jpg,WOMEN/Sweaters/id_00005397/01_7_additional.jpg,True,True
WOMEN/Tees_Tanks/id_00004721/02_4_full.jpg,WOMEN/Tees_Tanks/id_00004721/02_4_full.jpg,True,True
WOMEN/Dresses/id_00007497/05_2_side.jpg,WOMEN/Dresses/id_00007497/05_2_side.jpg,True,True
WOMEN/Tees_Tanks/id_00002699/09_4_full.jpg,WOMEN/Tees_Tanks/id_00002699/09_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00003575/01_4_full.jpg,WOMEN/Tees_Tanks/id_00003575/01_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00002503/05_1_front.jpg,WOMEN/Tees_Tanks/id_00002503/05_1_front.jpg,True,True
WOMEN/Shorts/id_00002033/01_4_full.jpg,WOMEN/Shorts/id_00002033/01_4_full.jpg,True,True
WOMEN/Blouses_Shirts/id_00006625/05_7_additional.jpg,WOMEN/Blouses_Shirts/id_00006625/05_7_additional.jpg,True,True
WOMEN/Tees_Tanks/id_00005020/06_7_additional.jpg,WOMEN/Tees_Tanks/id_00005020/06_7_additional.jpg,True,True
WOMEN/Dresses/id_00007179/05_4_full.jpg,WOMEN/Dresses/id_00007179/05_4_full.jpg,True,True
WOMEN/Dresses/id_00005111/02_4_full.jpg,WOMEN/Dresses/id_00005111/02_4_full.jpg,True,True
WOMEN/Skirts/id_00003518/01_1_front.jpg,WOMEN/Skirts/id_00003518/01_1_front.jpg,True,True
WOMEN/Tees_Tanks/id_00004903/02_4_full.jpg,WOMEN/Tees_Tanks/id_00004903/02_4_full.jpg,True,True
WOMEN/Sweaters/id_00003632/03_4_full.jpg,WOMEN/Sweaters/id_00003632/03_4_full.jpg,True,True
WOMEN/Dresses/id_00002718/01_4_full.jpg,WOMEN/Dresses/id_00002718/01_4_full.jpg,True,True
WOMEN/Blouses_Shirts/id_00001920/04_2_side.jpg,WOMEN/Blouses_Shirts/id_00001920/04_2_side.jpg,True,True
WOMEN/Sweatshirts_Hoodies/id_00003595/04_4_full.jpg,WOMEN/Sweatshirts_Hoodies/id_00003595/04_4_full.jpg,True,True
WOMEN/Pants/id_00005796/04_1_front.jpg,WOMEN/Pants/id_00005796/04_1_front.jpg,True,True
WOMEN/Dresses/id_00003138/02_1_front.jpg,WOMEN/Dresses/id_00003138/02_1_front.jpg,True,True
WOMEN/Tees_Tanks/id_00007476/03_4_full.jpg,WOMEN/Tees_Tanks/id_00007476/03_4_full.jpg,True,True
MEN/Shorts/id_00006420/11_7_additional.jpg,MEN/Shorts/id_00006420/11_7_additional.jpg,True,True
WOMEN/Tees_Tanks/id_00005316/05_4_full.jpg,WOMEN/Tees_Tanks/id_00005316/05_4_full.jpg,True,True
WOMEN/Blouses_Shirts/id_00003649/03_7_additional.jpg,WOMEN/Blouses_Shirts/id_00003649/03_7_additional.jpg,True,True
WOMEN/Dresses/id_00007194/08_4_full.jpg,WOMEN/Dresses/id_00007194/08_4_full.jpg,True,True
MEN/Shirts_Polos/id_00000193/08_7_additional.jpg,MEN/Shirts_Polos/id_00000193/08_7_additional.jpg,True,True
WOMEN/Dresses/id_00003670/08_2_side.jpg,WOMEN/Dresses/id_00003670/08_2_side.jpg,True,True
WOMEN/Tees_Tanks/id_00007094/03_4_full.jpg,WOMEN/Tees_Tanks/id_00007094/03_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00007195/04_7_additional.jpg,WOMEN/Tees_Tanks/id_00007195/04_7_additional.jpg,True,True
MEN/Pants/id_00001105/04_7_additional.jpg,MEN/Pants/id_00001105/04_7_additional.jpg,True,True
WOMEN/Skirts/id_00005728/02_4_full.jpg,WOMEN/Skirts/id_00005728/02_4_full.jpg,True,True
WOMEN/Dresses/id_00004291/05_7_additional.jpg,WOMEN/Dresses/id_00004291/05_7_additional.jpg,True,True
WOMEN/Dresses/id_00006367/02_4_full.jpg,WOMEN/Dresses/id_00006367/02_4_full.jpg,True,True
WOMEN/Denim/id_00002149/02_4_full.jpg,WOMEN/Denim/id_00002149/02_4_full.jpg,True,True
WOMEN/Pants/id_00003176/01_1_front.jpg,WOMEN/Pants/id_00003176/01_1_front.jpg,True,True
WOMEN/Tees_Tanks/id_00006607/04_4_full.jpg,WOMEN/Tees_Tanks/id_00006607/04_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00001925/21_1_front.jpg,WOMEN/Tees_Tanks/id_00001925/21_1_front.jpg,True,True
WOMEN/Dresses/id_00004450/02_2_side.jpg,WOMEN/Dresses/id_00004450/02_2_side.jpg,True,True
WOMEN/Tees_Tanks/id_00006645/04_4_full.jpg,WOMEN/Tees_Tanks/id_00006645/04_4_full.jpg,True,True
WOMEN/Pants/id_00007811/08_1_front.jpg,WOMEN/Pants/id_00007811/08_1_front.jpg,True,True
MEN/Shirts_Polos/id_00003219/03_1_front.jpg,MEN/Shirts_Polos/id_00003219/03_1_front.jpg,True,True
WOMEN/Sweaters/id_00003528/05_4_full.jpg,WOMEN/Sweaters/id_00003528/05_4_full.jpg,True,True
WOMEN/Cardigans/id_00001908/01_1_front.jpg,WOMEN/Cardigans/id_00001908/01_1_front.jpg,True,True
WOMEN/Tees_Tanks/id_00002918/01_4_full.jpg,WOMEN/Tees_Tanks/id_00002918/01_4_full.jpg,True,True
WOMEN/Rompers_Jumpsuits/id_00006495/01_3_back.jpg,WOMEN/Rompers_Jumpsuits/id_00006495/01_3_back.jpg,True,True
WOMEN/Blouses_Shirts/id_00003741/04_4_full.jpg,WOMEN/Blouses_Shirts/id_00003741/04_4_full.jpg,True,True
MEN/Shirts_Polos/id_00004194/01_4_full.jpg,MEN/Shirts_Polos/id_00004194/01_4_full.jpg,True,True
WOMEN/Sweaters/id_00003547/01_4_full.jpg,WOMEN/Sweaters/id_00003547/01_4_full.jpg,True,True
WOMEN/Sweaters/id_00002188/02_7_additional.jpg,WOMEN/Sweaters/id_00002188/02_7_additional.jpg,True,True
WOMEN/Jackets_Coats/id_00000635/02_4_full.jpg,WOMEN/Jackets_Coats/id_00000635/02_4_full.jpg,True,True
WOMEN/Dresses/id_00003912/04_1_front.jpg,WOMEN/Dresses/id_00003912/04_1_front.jpg,True,True
WOMEN/Tees_Tanks/id_00005017/40_4_full.jpg,WOMEN/Tees_Tanks/id_00005017/40_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00007452/03_4_full.jpg,WOMEN/Tees_Tanks/id_00007452/03_4_full.jpg,True,True
MEN/Shirts_Polos/id_00007439/01_4_full.jpg,MEN/Shirts_Polos/id_00007439/01_4_full.jpg,True,True
WOMEN/Blouses_Shirts/id_00002593/03_4_full.jpg,WOMEN/Blouses_Shirts/id_00002593/03_4_full.jpg,True,True
WOMEN/Pants/id_00001767/03_1_front.jpg,WOMEN/Pants/id_00001767/03_1_front.jpg,True,True
WOMEN/Skirts/id_00005270/02_1_front.jpg,WOMEN/Skirts/id_00005270/02_1_front.jpg,True,True
WOMEN/Dresses/id_00004525/02_3_back.jpg,WOMEN/Dresses/id_00004525/02_3_back.jpg,True,True
WOMEN/Skirts/id_00002686/02_1_front.jpg,WOMEN/Skirts/id_00002686/02_1_front.jpg,True,True
WOMEN/Tees_Tanks/id_00005540/01_1_front.jpg,WOMEN/Tees_Tanks/id_00005540/01_1_front.jpg,True,True
MEN/Shorts/id_00000847/06_1_front.jpg,MEN/Shorts/id_00000847/06_1_front.jpg,True,True
WOMEN/Dresses/id_00005488/04_4_full.jpg,WOMEN/Dresses/id_00005488/04_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00007191/07_7_additional.jpg,WOMEN/Tees_Tanks/id_00007191/07_7_additional.jpg,True,True
WOMEN/Dresses/id_00001960/05_1_front.jpg,WOMEN/Dresses/id_00001960/05_1_front.jpg,True,True
MEN/Tees_Tanks/id_00000390/15_4_full.jpg,MEN/Tees_Tanks/id_00000390/15_4_full.jpg,True,True
WOMEN/Jackets_Coats/id_00006094/01_4_full.jpg,WOMEN/Jackets_Coats/id_00006094/01_4_full.jpg,True,True
WOMEN/Blouses_Shirts/id_00006510/02_7_additional.jpg,WOMEN/Blouses_Shirts/id_00006510/02_7_additional.jpg,True,True
WOMEN/Dresses/id_00002785/02_7_additional.jpg,WOMEN/Dresses/id_00002785/02_7_additional.jpg,True,True
WOMEN/Dresses/id_00000939/02_4_full.jpg,WOMEN/Dresses/id_00000939/02_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00007391/04_7_additional.jpg,WOMEN/Tees_Tanks/id_00007391/04_7_additional.jpg,True,True
WOMEN/Dresses/id_00003675/01_4_full.jpg,WOMEN/Dresses/id_00003675/01_4_full.jpg,True,True
WOMEN/Blouses_Shirts/id_00007111/03_4_full.jpg,WOMEN/Blouses_Shirts/id_00007111/03_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00006678/05_4_full.jpg,WOMEN/Tees_Tanks/id_00006678/05_4_full.jpg,True,True
WOMEN/Rompers_Jumpsuits/id_00006958/02_1_front.jpg,WOMEN/Rompers_Jumpsuits/id_00006958/02_1_front.jpg,True,True
WOMEN/Tees_Tanks/id_00007918/05_4_full.jpg,WOMEN/Tees_Tanks/id_00007918/05_4_full.jpg,True,True
WOMEN/Tees_Tanks/id_00006874/03_4_full.jpg,WOMEN/Tees_Tanks/id_00006874/03_4_full.jpg,True,True
WOMEN/Dresses/id_00001745/02_2_side.jpg,WOMEN/Dresses/id_00001745/02_2_side.jpg,True,True
